"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"14899",2011,1192436,1,48,2,84,1,0,0,1,5,0,1,0,7,"High School or More",80600,"$20,000+",2,2,1,95
"14900",2011,1192436,2,48,1,53,3,1,0,0,6,0,1,0,10,"High School or More",80600,"$20,000+",2,2,1,167
"14901",2011,1192532,1,48,2,92,1,0,0,1,5,0,1,0,4,"Less than High School",85300,"$20,000+",4,4,1,75
"14902",2011,1192532,2,48,2,61,3,1,0,2,5,0,1,0,6,"High School or More",85300,"$20,000+",4,4,1,95
"14903",2011,1192532,3,48,1,42,9,2,0,0,6,0,1,0,1,"Less than High School",85300,"$20,000+",4,4,1,105
"14904",2011,1192532,4,48,1,41,9,2,0,0,6,0,1,0,1,"Less than High School",85300,"$20,000+",4,4,1,106
"14905",2011,1192784,1,48,2,81,1,0,0,1,5,0,1,0,7,"High School or More",50130,"$20,000+",2,2,1,37
"14906",2011,1192784,2,48,2,57,3,1,0,0,6,0,1,0,10,"High School or More",50130,"$20,000+",2,2,1,76
"14907",2011,1192857,1,48,2,85,1,0,0,1,5,0,1,0,6,"High School or More",78500,"$20,000+",2,2,1,16
"14908",2011,1192857,2,48,1,55,3,1,0,0,6,0,1,0,7,"High School or More",78500,"$20,000+",2,2,1,88
"14909",2011,1193004,1,48,2,74,1,0,0,1,1,1,1,0,6,"High School or More",48900,"$20,000+",3,3,1,41
"14910",2011,1193004,2,48,1,82,2,0,0,1,1,1,1,0,6,"High School or More",48900,"$20,000+",3,3,1,54
"14911",2011,1193004,3,48,2,47,3,1,2,0,4,0,1,0,6,"High School or More",48900,"$20,000+",3,3,1,98
"14912",2011,1193205,1,48,2,66,1,2,0,0,4,0,1,0,10,"High School or More",107000,"$20,000+",2,2,1,73
"14913",2011,1193205,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",107000,"$20,000+",2,2,1,95
"14914",2011,1193222,1,48,1,64,1,0,3,0,1,1,1,0,6,"High School or More",60600,"$20,000+",3,3,1,31
"14915",2011,1193222,2,48,2,61,2,0,0,0,1,1,1,0,6,"High School or More",60600,"$20,000+",3,3,1,28
"14916",2011,1193222,3,48,1,92,5,0,0,1,5,0,1,0,6,"High School or More",60600,"$20,000+",3,3,1,40
"14917",2011,1193327,1,48,1,78,1,0,0,1,1,1,1,0,10,"High School or More",49400,"$20,000+",3,3,1,38
"14918",2011,1193327,2,48,2,80,2,0,0,1,1,1,1,0,7,"High School or More",49400,"$20,000+",3,3,1,51
"14919",2011,1193327,3,48,1,50,3,2,1,0,6,0,1,0,7,"High School or More",49400,"$20,000+",3,3,1,44
"14920",2011,1193430,1,48,1,80,1,0,0,1,1,1,1,0,6,"High School or More",69600,"$20,000+",3,3,1,20
"14921",2011,1193430,2,48,2,79,2,0,0,1,1,1,1,0,6,"High School or More",69600,"$20,000+",3,3,1,20
"14922",2011,1193430,3,48,1,53,3,2,1,0,4,0,1,0,8,"High School or More",69600,"$20,000+",3,3,1,20
"14923",2011,1193561,1,48,1,81,1,0,0,1,5,0,1,0,6,"High School or More",14700,"< $20,000",2,2,1,28
"14924",2011,1193561,2,48,1,55,3,0,1,0,3,0,1,0,6,"High School or More",14700,"< $20,000",2,2,1,19
"14925",2011,1193772,1,48,1,92,1,0,0,1,1,1,1,0,2,"Less than High School",18890,"< $20,000",3,3,1,45
"14926",2011,1193772,2,48,2,82,2,0,0,1,1,1,1,0,4,"Less than High School",18890,"< $20,000",3,3,1,45
"14927",2011,1193772,3,48,2,42,3,2,1,0,6,0,1,0,7,"High School or More",18890,"< $20,000",3,3,1,153
"14928",2011,1193798,1,48,1,59,1,0,3,0,1,1,1,0,11,"High School or More",173610,"$20,000+",3,3,1,29
"14929",2011,1193798,2,48,2,58,2,0,0,0,1,1,1,0,11,"High School or More",173610,"$20,000+",3,3,1,25
"14930",2011,1193798,3,48,1,92,5,0,0,1,5,0,1,0,2,"Less than High School",173610,"$20,000+",3,3,1,37
"14931",2011,1193815,1,48,2,81,1,0,0,1,5,0,1,0,7,"High School or More",30800,"$20,000+",2,2,1,62
"14932",2011,1193815,2,48,2,53,3,1,0,0,6,0,1,0,7,"High School or More",30800,"$20,000+",2,2,1,100
"14933",2011,1193845,1,48,1,64,1,3,0,1,4,0,1,0,6,"High School or More",67540,"$20,000+",3,3,1,116
"14934",2011,1193845,2,48,1,36,3,0,1,0,4,0,1,0,6,"High School or More",67540,"$20,000+",3,3,1,167
"14935",2011,1193845,3,48,2,87,5,0,0,1,5,0,1,0,8,"High School or More",67540,"$20,000+",3,3,1,124
"14936",2011,1193906,1,48,2,61,1,3,0,0,1,1,1,0,6,"High School or More",104100,"$20,000+",3,3,1,102
"14937",2011,1193906,2,48,1,68,2,0,0,0,1,1,1,0,4,"Less than High School",104100,"$20,000+",3,3,1,89
"14938",2011,1193906,3,48,2,83,5,0,0,1,5,0,1,0,6,"High School or More",104100,"$20,000+",3,3,1,126
"14939",2011,1194150,1,48,2,87,1,0,0,1,5,0,1,0,6,"High School or More",122990,"$20,000+",3,3,1,70
"14940",2011,1194150,2,48,2,64,3,1,0,1,4,0,1,0,7,"High School or More",122990,"$20,000+",3,3,1,66
"14941",2011,1194150,3,48,1,38,9,2,0,0,6,0,1,0,6,"High School or More",122990,"$20,000+",3,3,1,76
"14942",2011,1194321,1,48,1,81,1,0,0,1,1,1,1,0,10,"High School or More",361400,"$20,000+",3,3,1,79
"14943",2011,1194321,2,48,2,81,2,0,0,1,1,1,1,0,10,"High School or More",361400,"$20,000+",3,3,1,87
"14944",2011,1194321,3,48,1,55,3,2,1,0,6,0,1,0,10,"High School or More",361400,"$20,000+",3,3,1,139
"14945",2011,1194363,1,48,2,87,1,0,0,1,5,0,1,0,6,"High School or More",24200,"$20,000+",2,2,1,161
"14946",2011,1194363,2,48,2,62,3,1,0,0,6,0,1,0,6,"High School or More",24200,"$20,000+",2,2,1,257
"14947",2011,1194501,1,48,2,78,1,0,0,1,1,1,1,0,11,"High School or More",59000,"$20,000+",3,3,1,75
"14948",2011,1194501,2,48,1,80,2,0,0,1,1,1,1,0,8,"High School or More",59000,"$20,000+",3,3,1,79
"14949",2011,1194501,3,48,1,46,3,1,2,0,6,0,1,0,7,"High School or More",59000,"$20,000+",3,3,1,120
"14950",2011,1194935,1,48,2,57,1,0,2,0,2,1,1,0,7,"High School or More",44200,"$20,000+",2,2,1,23
"14951",2011,1194935,2,48,1,84,5,0,0,1,5,0,1,0,6,"High School or More",44200,"$20,000+",2,2,1,52
"14952",2011,1195033,1,48,2,62,1,3,0,0,1,1,1,0,6,"High School or More",53360,"$20,000+",3,3,1,79
"14953",2011,1195033,2,48,1,61,2,0,0,0,1,1,1,0,7,"High School or More",53360,"$20,000+",3,3,1,85
"14954",2011,1195033,3,48,2,87,5,0,0,1,5,0,1,0,6,"High School or More",53360,"$20,000+",3,3,1,159
"14955",2011,1195062,1,48,2,86,1,0,0,1,5,0,1,0,6,"High School or More",13100,"< $20,000",2,2,1,70
"14956",2011,1195062,2,48,2,59,3,1,0,0,4,0,1,0,10,"High School or More",13100,"< $20,000",2,2,1,134
"14957",2011,1195182,1,48,1,70,1,0,0,0,1,1,1,0,2,"Less than High School",35000,"$20,000+",3,3,1,13
"14958",2011,1195182,2,48,2,68,2,3,0,0,1,1,1,0,6,"High School or More",35000,"$20,000+",3,3,1,15
"14959",2011,1195182,3,48,2,88,6,0,0,1,5,0,1,0,4,"Less than High School",35000,"$20,000+",3,3,1,49
"14960",2011,1195230,1,48,2,83,1,0,0,1,5,0,1,0,6,"High School or More",45400,"$20,000+",3,3,1,45
"14961",2011,1195230,2,48,2,58,3,1,0,0,1,1,1,0,7,"High School or More",45400,"$20,000+",3,3,1,81
"14962",2011,1195230,3,48,1,60,4,0,0,0,1,1,1,0,10,"High School or More",45400,"$20,000+",3,3,1,98
"14963",2011,1195273,1,48,1,69,1,3,0,0,1,1,1,0,10,"High School or More",61700,"$20,000+",3,3,1,97
"14964",2011,1195273,2,48,2,69,2,0,0,0,1,1,1,0,7,"High School or More",61700,"$20,000+",3,3,1,90
"14965",2011,1195273,3,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",61700,"$20,000+",3,3,1,200
"14966",2011,1195346,1,48,2,73,1,2,0,0,5,0,1,0,6,"High School or More",28400,"$20,000+",2,2,1,112
"14967",2011,1195346,2,48,2,92,5,0,0,1,2,1,1,0,4,"Less than High School",28400,"$20,000+",2,2,1,217
"14968",2011,1195369,1,48,1,62,1,2,0,0,6,0,1,0,6,"High School or More",50410,"$20,000+",2,2,1,12
"14969",2011,1195369,2,48,2,87,5,0,0,1,5,0,1,0,5,"Less than High School",50410,"$20,000+",2,2,1,27
"14970",2011,1195382,1,48,1,80,1,0,0,1,5,0,1,0,10,"High School or More",24600,"$20,000+",2,2,1,59
"14971",2011,1195382,2,48,1,49,3,0,1,0,6,0,1,0,10,"High School or More",24600,"$20,000+",2,2,1,96
"14972",2011,1195434,1,48,1,54,1,0,0,1,1,1,1,0,10,"High School or More",183000,"$20,000+",4,4,1,79
"14973",2011,1195434,2,48,2,52,2,4,0,1,1,1,1,0,10,"High School or More",183000,"$20,000+",4,4,1,83
"14974",2011,1195434,3,48,1,24,3,2,1,0,6,0,1,0,6,"High School or More",183000,"$20,000+",4,4,1,119
"14975",2011,1195434,4,48,2,83,6,0,0,1,5,0,1,0,6,"High School or More",183000,"$20,000+",4,4,1,101
"14976",2011,1195454,1,48,2,58,1,0,0,0,1,1,1,0,11,"High School or More",2e+05,"$20,000+",3,3,1,31
"14977",2011,1195454,2,48,1,52,2,0,3,0,1,1,1,0,10,"High School or More",2e+05,"$20,000+",3,3,1,45
"14978",2011,1195454,3,48,1,92,6,0,0,1,5,0,1,0,6,"High School or More",2e+05,"$20,000+",3,3,1,56
"14979",2011,1195561,1,48,1,52,1,0,0,0,1,1,1,0,11,"High School or More",188200,"$20,000+",3,3,1,45
"14980",2011,1195561,2,48,2,50,2,3,0,0,1,1,1,0,11,"High School or More",188200,"$20,000+",3,3,1,50
"14981",2011,1195561,3,48,2,92,6,0,0,1,5,0,1,0,4,"Less than High School",188200,"$20,000+",3,3,1,140
"14982",2011,1195617,1,48,1,84,1,0,0,1,2,1,1,0,11,"High School or More",51000,"$20,000+",2,2,1,260
"14983",2011,1195617,2,48,2,61,3,0,1,0,2,1,1,0,10,"High School or More",51000,"$20,000+",2,2,1,403
"14984",2011,1195691,1,48,2,56,1,4,0,1,4,0,1,0,6,"High School or More",253000,"$20,000+",4,4,1,298
"14985",2011,1195691,2,48,2,21,3,1,0,0,6,0,1,0,6,"High School or More",253000,"$20,000+",4,4,1,305
"14986",2011,1195691,3,48,2,46,7,4,0,0,4,0,1,0,6,"High School or More",253000,"$20,000+",4,4,1,306
"14987",2011,1195691,4,48,2,83,5,0,0,2,5,0,1,0,11,"High School or More",253000,"$20,000+",4,4,1,415
"14988",2011,1195818,1,48,1,83,1,0,0,1,4,0,1,0,6,"High School or More",25000,"$20,000+",2,2,1,33
"14989",2011,1195818,2,48,2,50,3,0,1,0,4,0,1,0,6,"High School or More",25000,"$20,000+",2,2,1,82
"14990",2011,1195819,1,48,2,81,1,0,0,1,5,0,1,0,6,"High School or More",48000,"$20,000+",4,3,1,92
"14991",2011,1195819,2,48,2,53,3,1,0,1,4,0,1,0,7,"High School or More",48000,"$20,000+",4,3,1,154
"14992",2011,1195819,3,48,1,32,9,2,0,0,6,0,1,0,6,"High School or More",48000,"$20,000+",4,3,1,117
"14993",2011,1195819,4,48,2,30,12,0,0,0,6,0,1,0,6,"High School or More",48000,"$20,000+",4,1,1,142
"14994",2011,1195821,1,48,1,53,1,0,0,1,1,1,1,0,7,"High School or More",202500,"$20,000+",4,4,1,51
"14995",2011,1195821,2,48,2,56,2,4,0,1,1,1,1,0,6,"High School or More",202500,"$20,000+",4,4,1,50
"14996",2011,1195821,3,48,1,23,3,2,1,0,6,0,1,0,7,"High School or More",202500,"$20,000+",4,4,1,50
"14997",2011,1195821,4,48,2,85,6,0,0,1,5,0,1,0,5,"Less than High School",202500,"$20,000+",4,4,1,75
"14998",2011,1195840,1,48,1,77,1,0,0,0,1,1,1,0,7,"High School or More",43300,"$20,000+",3,3,1,45
"14999",2011,1195840,2,48,2,69,2,3,0,0,1,1,1,0,7,"High School or More",43300,"$20,000+",3,3,1,56
"15000",2011,1195840,3,48,2,92,6,0,0,1,5,0,1,0,7,"High School or More",43300,"$20,000+",3,3,1,75
"15001",2011,1195858,1,48,1,67,1,3,0,0,1,1,1,0,10,"High School or More",57860,"$20,000+",3,3,1,80
"15002",2011,1195858,2,48,2,59,2,0,0,0,1,1,1,0,6,"High School or More",57860,"$20,000+",3,3,1,80
"15003",2011,1195858,3,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",57860,"$20,000+",3,3,1,155
"15004",2011,1196050,1,48,1,84,1,0,0,1,1,1,1,0,6,"High School or More",47300,"$20,000+",3,3,1,25
"15005",2011,1196050,2,48,2,78,2,0,0,1,1,1,1,0,6,"High School or More",47300,"$20,000+",3,3,1,31
"15006",2011,1196050,3,48,1,54,3,2,1,0,4,0,1,0,7,"High School or More",47300,"$20,000+",3,3,1,54
"15007",2011,1196099,1,48,1,65,1,0,0,0,1,1,1,0,2,"Less than High School",27000,"$20,000+",3,3,1,25
"15008",2011,1196099,2,48,2,52,2,3,0,0,1,1,1,0,2,"Less than High School",27000,"$20,000+",3,3,1,21
"15009",2011,1196099,3,48,2,81,6,0,0,1,5,0,1,0,2,"Less than High School",27000,"$20,000+",3,3,1,45
"15010",2011,1196118,1,48,2,85,1,0,0,2,5,0,1,0,4,"Less than High School",43500,"$20,000+",3,3,1,46
"15011",2011,1196118,2,48,2,62,3,1,0,0,5,0,1,0,6,"High School or More",43500,"$20,000+",3,3,1,168
"15012",2011,1196118,3,48,1,53,3,1,0,0,4,0,1,0,6,"High School or More",43500,"$20,000+",3,3,1,174
"15013",2011,1196125,1,48,1,58,1,2,0,0,6,0,1,0,6,"High School or More",49310,"$20,000+",2,2,1,53
"15014",2011,1196125,2,48,2,88,5,0,0,1,5,0,1,0,4,"Less than High School",49310,"$20,000+",2,2,1,133
"15015",2011,1196317,1,48,2,82,1,0,0,1,5,0,1,0,5,"Less than High School",74400,"$20,000+",2,2,1,54
"15016",2011,1196317,2,48,1,59,3,1,0,0,4,0,1,0,6,"High School or More",74400,"$20,000+",2,2,1,113
"15017",2011,1196609,1,48,1,85,1,0,0,1,5,0,1,0,2,"Less than High School",47400,"$20,000+",2,2,1,39
"15018",2011,1196609,2,48,1,58,3,0,1,0,4,0,1,0,6,"High School or More",47400,"$20,000+",2,2,1,65
"15019",2011,1196773,1,48,2,88,1,0,0,1,5,0,1,0,6,"High School or More",9700,"< $20,000",2,2,1,61
"15020",2011,1196773,2,48,1,59,3,1,0,0,6,0,1,0,6,"High School or More",9700,"< $20,000",2,2,1,86
"15021",2011,1196781,1,48,2,59,1,2,0,0,4,0,1,0,11,"High School or More",32300,"$20,000+",2,2,1,61
"15022",2011,1196781,2,48,2,81,5,0,0,1,5,0,1,0,2,"Less than High School",32300,"$20,000+",2,2,1,93
"15023",2011,1196789,1,48,2,88,1,0,0,1,5,0,1,0,10,"High School or More",191800,"$20,000+",3,3,1,74
"15024",2011,1196789,2,48,2,57,3,1,0,0,1,1,1,0,10,"High School or More",191800,"$20,000+",3,3,1,104
"15025",2011,1196789,3,48,1,56,4,0,0,0,1,1,1,0,10,"High School or More",191800,"$20,000+",3,3,1,104
"15026",2011,1196853,1,48,1,86,1,0,0,1,4,0,1,0,6,"High School or More",25400,"$20,000+",3,3,1,28
"15027",2011,1196853,2,48,1,58,3,0,1,0,6,0,1,0,6,"High School or More",25400,"$20,000+",3,3,1,61
"15028",2011,1196853,3,48,1,87,11,0,0,1,5,0,1,0,7,"High School or More",25400,"$20,000+",3,3,1,28
"15029",2011,1196982,1,48,2,60,1,2,0,0,4,0,1,0,6,"High School or More",45120,"$20,000+",2,2,1,41
"15030",2011,1196982,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",45120,"$20,000+",2,2,1,61
"15031",2011,1197026,1,48,1,86,1,0,0,1,5,0,1,0,6,"High School or More",28800,"$20,000+",2,2,1,54
"15032",2011,1197026,2,48,1,63,3,0,1,0,4,0,1,0,10,"High School or More",28800,"$20,000+",2,2,1,94
"15033",2011,1197154,1,48,1,85,1,0,0,1,1,1,1,0,6,"High School or More",43000,"$20,000+",3,3,1,59
"15034",2011,1197154,2,48,2,81,2,0,0,1,1,1,1,0,7,"High School or More",43000,"$20,000+",3,3,1,50
"15035",2011,1197154,3,48,2,61,3,2,1,0,2,1,1,0,11,"High School or More",43000,"$20,000+",3,3,1,92
"15036",2011,1197199,1,48,2,92,1,0,0,1,5,0,1,0,4,"Less than High School",32200,"$20,000+",2,2,1,25
"15037",2011,1197199,2,48,1,65,3,1,0,0,4,0,1,0,6,"High School or More",32200,"$20,000+",2,2,1,75
"15038",2011,1197461,1,48,2,61,1,3,0,1,4,0,1,0,10,"High School or More",70000,"$20,000+",3,3,1,74
"15039",2011,1197461,3,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",70000,"$20,000+",3,3,1,96
"15040",2011,1197588,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",33000,"$20,000+",2,2,1,49
"15041",2011,1197588,2,48,2,60,3,1,0,0,5,0,1,0,10,"High School or More",33000,"$20,000+",2,2,1,66
"15042",2011,1197804,1,48,2,67,1,2,0,0,5,0,1,0,6,"High School or More",40800,"$20,000+",2,2,1,10
"15043",2011,1197804,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",40800,"$20,000+",2,2,1,18
"15044",2011,1198017,1,48,2,50,1,3,0,1,6,0,1,0,8,"High School or More",165200,"$20,000+",6,6,1,70
"15045",2011,1198017,2,48,1,14,3,1,0,0,6,0,1,0,0,"Less than High School",165200,"$20,000+",6,6,1,95
"15046",2011,1198017,3,48,2,85,5,0,0,1,5,0,1,0,6,"High School or More",165200,"$20,000+",6,6,1,76
"15047",2011,1198017,4,48,1,28,10,0,0,0,6,0,1,0,7,"High School or More",165200,"$20,000+",6,6,1,80
"15048",2011,1198017,5,48,2,25,10,0,0,0,2,1,1,0,7,"High School or More",165200,"$20,000+",6,6,1,84
"15049",2011,1198017,6,48,1,25,10,0,0,0,6,0,1,0,10,"High School or More",165200,"$20,000+",6,6,1,79
"15050",2011,1198283,1,48,1,88,1,0,0,1,5,0,1,0,10,"High School or More",156200,"$20,000+",2,2,1,14
"15051",2011,1198283,2,48,2,61,3,0,1,0,4,0,1,0,11,"High School or More",156200,"$20,000+",2,2,1,16
"15052",2011,1198288,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",17700,"< $20,000",2,2,1,51
"15053",2011,1198288,2,48,2,63,3,1,0,0,4,0,1,0,6,"High School or More",17700,"< $20,000",2,2,1,79
"15054",2011,1198486,1,48,1,63,1,2,0,0,4,0,1,0,10,"High School or More",58850,"$20,000+",2,2,1,67
"15055",2011,1198486,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",58850,"$20,000+",2,2,1,54
"15056",2011,1198643,1,48,1,63,1,0,0,0,1,1,1,0,6,"High School or More",29350,"$20,000+",3,3,1,12
"15057",2011,1198643,2,48,2,67,2,0,3,0,1,1,1,0,6,"High School or More",29350,"$20,000+",3,3,1,9
"15058",2011,1198643,3,48,1,92,6,0,0,1,5,0,1,0,2,"Less than High School",29350,"$20,000+",3,3,1,6
"15059",2011,1198677,1,48,2,77,1,0,0,1,1,1,1,0,6,"High School or More",72600,"$20,000+",4,4,1,37
"15060",2011,1198677,2,48,1,92,2,0,0,1,1,1,1,0,6,"High School or More",72600,"$20,000+",4,4,1,35
"15061",2011,1198677,3,48,2,55,3,1,2,0,1,1,1,0,8,"High School or More",72600,"$20,000+",4,4,1,59
"15062",2011,1198677,4,48,1,65,4,0,0,0,1,1,1,0,6,"High School or More",72600,"$20,000+",4,4,1,48
"15063",2011,1198953,1,48,2,87,1,0,0,1,5,0,1,0,5,"Less than High School",33200,"$20,000+",2,2,1,16
"15064",2011,1198953,2,48,1,63,3,1,0,0,4,0,1,0,6,"High School or More",33200,"$20,000+",2,2,1,32
"15065",2011,1199009,1,48,1,50,1,2,0,0,6,0,8,0,7,"High School or More",92600,"$20,000+",2,2,1,46
"15066",2011,1199009,2,48,2,80,5,0,0,1,5,0,8,0,6,"High School or More",92600,"$20,000+",2,2,1,67
"15067",2011,1199064,1,48,2,66,1,3,0,0,1,1,1,0,11,"High School or More",99800,"$20,000+",3,3,1,25
"15068",2011,1199064,2,48,1,67,2,0,0,0,1,1,1,0,10,"High School or More",99800,"$20,000+",3,3,1,19
"15069",2011,1199064,3,48,2,92,5,0,0,1,5,0,1,0,2,"Less than High School",99800,"$20,000+",3,3,1,16
"15070",2011,1199109,1,48,1,80,1,0,0,1,1,1,1,0,11,"High School or More",155700,"$20,000+",3,3,1,60
"15071",2011,1199109,2,48,2,80,2,0,0,1,1,1,1,0,7,"High School or More",155700,"$20,000+",3,3,1,75
"15072",2011,1199109,3,48,2,51,3,2,1,0,4,0,1,0,10,"High School or More",155700,"$20,000+",3,3,1,81
"15073",2011,1199112,1,48,1,62,1,3,0,0,1,1,1,0,6,"High School or More",142700,"$20,000+",3,3,1,50
"15074",2011,1199112,2,48,2,63,2,0,0,0,1,1,1,0,6,"High School or More",142700,"$20,000+",3,3,1,49
"15075",2011,1199112,3,48,2,92,5,0,0,1,5,0,1,0,3,"Less than High School",142700,"$20,000+",3,3,1,66
"15076",2011,1199174,1,48,2,59,1,3,0,1,5,0,1,0,6,"High School or More",86700,"$20,000+",5,5,1,48
"15077",2011,1199174,2,48,2,39,3,1,0,2,4,0,1,0,6,"High School or More",86700,"$20,000+",5,5,1,62
"15078",2011,1199174,3,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",86700,"$20,000+",5,5,1,60
"15079",2011,1199174,4,48,2,5,9,2,0,0,6,0,1,0,0,"Less than High School",86700,"$20,000+",5,5,1,49
"15080",2011,1199174,5,48,2,2,9,2,0,0,6,0,1,0,0,"Less than High School",86700,"$20,000+",5,5,1,51
"15081",2011,1199258,1,48,1,58,1,2,0,0,6,0,1,0,6,"High School or More",64300,"$20,000+",2,2,1,73
"15082",2011,1199258,2,48,2,82,5,0,0,1,4,0,1,0,6,"High School or More",64300,"$20,000+",2,2,1,60
"15083",2011,1199392,1,48,1,84,1,0,0,1,1,1,1,0,6,"High School or More",66400,"$20,000+",3,3,1,54
"15084",2011,1199392,2,48,2,81,2,0,0,1,1,1,1,0,7,"High School or More",66400,"$20,000+",3,3,1,55
"15085",2011,1199392,3,48,2,59,3,2,1,0,6,0,1,0,10,"High School or More",66400,"$20,000+",3,3,1,70
"15086",2011,1199455,1,48,2,81,1,0,0,1,5,0,1,0,6,"High School or More",35070,"$20,000+",2,2,1,52
"15087",2011,1199455,2,48,2,59,3,1,0,0,5,0,1,0,11,"High School or More",35070,"$20,000+",2,2,1,99
"15088",2011,1199548,1,48,2,62,1,3,2,0,4,0,1,0,10,"High School or More",121800,"$20,000+",3,3,1,47
"15089",2011,1199548,2,48,1,92,5,0,0,1,1,1,1,0,8,"High School or More",121800,"$20,000+",3,3,1,83
"15090",2011,1199548,3,48,2,87,5,0,0,1,1,1,1,0,6,"High School or More",121800,"$20,000+",3,3,1,75
"15091",2011,1199847,1,48,2,82,1,0,0,1,5,0,1,0,7,"High School or More",35000,"$20,000+",2,2,1,54
"15092",2011,1199847,2,48,1,55,3,1,0,0,6,0,1,0,10,"High School or More",35000,"$20,000+",2,2,1,194
"15093",2011,1200007,1,48,2,80,1,0,0,1,5,0,1,0,6,"High School or More",65500,"$20,000+",2,2,1,24
"15094",2011,1200007,2,48,1,50,3,1,0,0,6,0,1,0,6,"High School or More",65500,"$20,000+",2,2,1,22
"15095",2011,1200292,1,48,1,88,1,0,0,1,5,0,1,0,7,"High School or More",51100,"$20,000+",2,2,1,55
"15096",2011,1200292,2,48,2,53,3,0,1,0,6,0,1,0,10,"High School or More",51100,"$20,000+",2,2,1,55
"15097",2011,1200316,1,48,2,84,1,0,0,2,5,0,1,0,6,"High School or More",39200,"$20,000+",4,4,1,85
"15098",2011,1200316,2,48,2,54,3,1,0,1,5,0,1,0,6,"High School or More",39200,"$20,000+",4,4,1,176
"15099",2011,1200316,3,48,1,51,3,1,0,0,4,0,1,0,6,"High School or More",39200,"$20,000+",4,4,1,107
"15100",2011,1200316,4,48,1,35,9,2,0,0,6,0,1,0,6,"High School or More",39200,"$20,000+",4,4,1,133
"15101",2011,1200708,1,48,2,82,1,0,0,1,1,1,1,0,7,"High School or More",42000,"$20,000+",3,3,1,9
"15102",2011,1200708,2,48,1,83,2,0,0,1,1,1,1,0,10,"High School or More",42000,"$20,000+",3,3,1,12
"15103",2011,1200708,3,48,2,50,3,1,2,0,4,0,1,0,6,"High School or More",42000,"$20,000+",3,3,1,65
"15104",2011,1200753,1,48,1,82,1,0,0,1,5,0,8,0,11,"High School or More",166100,"$20,000+",5,5,1,41
"15105",2011,1200753,2,48,2,66,3,0,1,1,4,0,1,0,10,"High School or More",166100,"$20,000+",5,5,1,99
"15106",2011,1200753,3,48,2,40,9,2,0,0,6,0,1,0,10,"High School or More",166100,"$20,000+",5,5,1,93
"15107",2011,1200753,4,48,1,12,9,0,0,0,6,0,1,0,2,"Less than High School",166100,"$20,000+",5,5,1,82
"15108",2011,1200753,5,48,2,7,10,0,0,0,6,0,8,0,1,"Less than High School",166100,"$20,000+",5,5,1,76
"15109",2011,1200817,1,48,1,83,1,0,0,1,5,0,1,0,10,"High School or More",37200,"$20,000+",2,2,1,109
"15110",2011,1200817,2,48,2,51,3,0,1,0,6,0,1,0,7,"High School or More",37200,"$20,000+",2,2,1,130
"15111",2011,1200935,1,48,1,83,1,0,0,1,5,0,1,0,6,"High School or More",63000,"$20,000+",2,2,1,173
"15112",2011,1200935,2,48,2,60,3,0,1,0,4,0,1,0,6,"High School or More",63000,"$20,000+",2,2,1,303
"15113",2011,1201010,1,48,1,52,1,0,0,0,1,1,1,0,10,"High School or More",124200,"$20,000+",3,3,1,57
"15114",2011,1201010,2,48,2,59,2,3,0,0,1,1,1,0,6,"High School or More",124200,"$20,000+",3,3,1,58
"15115",2011,1201010,3,48,2,84,6,0,0,1,5,0,1,0,10,"High School or More",124200,"$20,000+",3,3,1,85
"15116",2011,1201142,1,48,2,80,1,0,0,1,1,1,1,0,7,"High School or More",230000,"$20,000+",3,3,1,81
"15117",2011,1201142,2,48,1,82,2,0,0,1,1,1,1,0,10,"High School or More",230000,"$20,000+",3,3,1,81
"15118",2011,1201142,3,48,1,54,3,1,2,0,4,0,1,0,11,"High School or More",230000,"$20,000+",3,3,1,146
"15119",2011,1201190,1,48,2,79,1,0,0,1,1,1,1,0,8,"High School or More",56100,"$20,000+",4,4,1,37
"15120",2011,1201190,2,48,1,81,2,0,0,1,1,1,1,0,7,"High School or More",56100,"$20,000+",4,4,1,32
"15121",2011,1201190,3,48,1,58,3,1,2,0,1,1,1,0,10,"High School or More",56100,"$20,000+",4,4,1,64
"15122",2011,1201190,4,48,2,54,4,0,0,0,1,1,1,0,7,"High School or More",56100,"$20,000+",4,4,1,56
"15123",2011,1201695,1,48,2,61,1,2,0,0,4,0,1,0,8,"High School or More",67800,"$20,000+",2,2,1,51
"15124",2011,1201695,2,48,2,85,5,0,0,1,5,0,1,0,6,"High School or More",67800,"$20,000+",2,2,1,42
